dom	sex	house	w	income	lab
16	1	9793	1087,9028	96959,96	2
16	1	9794	1085,78362	8963,2	3
16	1	9796	2981,41577	13786,21	1
11	1	9797	1338,68911	8562,38	0
11	1	9797	1338,68911	8562,38	1
11	2	9797	1338,68911	8562,38	1
11	2	9798	1262,65916	17512,86	2
11	1	9798	1262,65916	17512,86	1
11	2	9799	1614,12882	13838,46667	1
11	1	9799	1614,12882	13838,46667	1
11	2	9800	1681,12561	8765,8	3
11	1	9801	792,75047	4145,809524	0
11	2	9801	792,75047	4145,809524	0
11	1	9801	792,75047	4145,809524	3
11	2	9801	792,75047	4145,809524	3
11	2	9802	1597,78439	8051	3
11	1	9802	1597,78439	8051	3
11	2	9803	1681,12561	10454,6	3
11	1	9804	1042,05387	7644,476191	0
11	2	9804	1042,05387	7644,476191	0
11	2	9804	1042,05387	7644,476191	2
11	1	9804	1042,05387	7644,476191	2
11	1	9805	1188,51355	28831,33333	3
11	2	9805	1188,51355	28831,33333	1
24	2	9806	2364,69773	24702,3	3
24	2	9807	1105,47176	17840,1	3
24	1	9809	1820,01947	13689,7	2
24	1	9809	1820,01947	13689,7	3
24	2	9809	1820,01947	13689,7	1
24	1	9810	1405,50107	17193,16111	0
24	2	9810	1405,50107	17193,16111	1
24	1	9810	1405,50107	17193,16111	2
24	2	9811	2364,69773	36993	3
24	2	9812	2364,69773	12794,7	3
24	1	9813	1797,11417	15381,25	1
24	1	9813	1797,11417	15381,25	1
24	2	9813	1797,11417	15381,25	3
11	2	9814	2364,69773	8913,5	3
11	2	9815	2157,34216	10236,27778	3
11	1	9815	2157,34216	10236,27778	1
11	2	9815	2157,34216	10236,27778	0
11	1	9816	1150,80767	15536,325	1
11	2	9816	1150,80767	15536,325	1
11	2	9816	1150,80767	15536,325	3
11	2	9817	1323,47823	11785,985	2
11	1	9817	1323,47823	11785,985	2
11	1	9817	1323,47823	11785,985	2
11	2	9818	2453,81202	9587,893333	3
11	2	9818	2453,81202	9587,893333	1
11	2	9819	1750,20722	11709,67222	0
11	1	9819	1750,20722	11709,67222	1
11	2	9819	1750,20722	11709,67222	1
11	2	9821	3180,44406	16533,46667	3
11	1	9821	3180,44406	16533,46667	3
21	2	9822	2875,09272	12689,88667	2
21	1	9822	2875,09272	12689,88667	1
21	2	9823	3468,3652	8789,15	3
21	2	9823	3468,3652	8789,15	2
21	1	9823	3468,3652	8789,15	2
21	1	9825	2212,59829	9549,376191	0
21	2	9825	2212,59829	9549,376191	0
21	2	9825	2212,59829	9549,376191	1
21	1	9825	2212,59829	9549,376191	1
21	1	9826	2930,84927	17906,5	1
21	2	9826	2930,84927	17906,5	3
21	1	9826	2930,84927	17906,5	1
21	2	9827	2650,66421	5159,2	3
21	1	9827	2650,66421	5159,2	2
21	2	9828	1005,27036	6284,044444	3
21	2	9828	1005,27036	6284,044444	3
21	1	9828	1005,27036	6284,044444	2
21	1	9828	1005,27036	6284,044444	3
21	1	9828	1005,27036	6284,044444	2
21	2	9828	1005,27036	6284,044444	1
21	2	9828	1005,27036	6284,044444	2
21	2	9828	1005,27036	6284,044444	2
21	2	9829	2111,05504	14146,98667	1
21	1	9829	2111,05504	14146,98667	3
21	1	9829	2111,05504	14146,98667	2
21	1	9829	2111,05504	14146,98667	1
21	2	9829	2111,05504	14146,98667	3
18	1	9830	1756,88216	61617,52	3
18	1	9831	1192,97728	27548,03889	0
18	2	9831	1192,97728	27548,03889	1
18	1	9831	1192,97728	27548,03889	1
18	2	9832	2348,26002	23561,3	1
18	2	9833	858,82491	14815,92667	1
18	1	9833	858,82491	14815,92667	1
18	1	9834	852,6563	9002,833333	0
18	1	9834	852,6563	9002,833333	0
18	1	9834	852,6563	9002,833333	0
18	2	9834	852,6563	9002,833333	2
18	1	9834	852,6563	9002,833333	3
18	2	9835	1435,34435	30203,46667	1
18	1	9835	1435,34435	30203,46667	1
18	2	9836	1620,33545	36306,88	3
18	1	9836	1620,33545	36306,88	1
25	2	9841	2908,79217	8001,866667	3
25	1	9841	2908,79217	8001,866667	3
25	2	9842	1430,75971	6014	3
25	2	9844	3060,5162	16423,8	3
25	1	9845	1358,22178	16937,28571	1
25	2	9845	1358,22178	16937,28571	0
25	1	9845	1358,22178	16937,28571	0
25	2	9845	1358,22178	16937,28571	2
14	2	9846	2009,42065	9151,6	3
14	1	9846	2009,42065	9151,6	1
14	1	9847	1976,4212	14761,1	2
14	2	9847	1976,4212	14761,1	1
14	1	9847	1976,4212	14761,1	2
14	2	9850	3559,77121	14941,7	1
14	1	9851	1502,8408	200,3	2
14	2	9852	1535,84195	1525	0
14	2	9852	1535,84195	1525	2
14	1	9852	1535,84195	1525	2
14	2	9852	1535,84195	1525	0
14	1	9852	1535,84195	1525	0
14	2	9853	2201,74326	15889,04	0
14	2	9853	2201,74326	15889,04	3
14	1	9853	2201,74326	15889,04	3
14	2	9853	2201,74326	15889,04	1
14	1	9854	2713,66432	15568,78	3
14	2	9854	2713,66432	15568,78	3
14	1	9854	2713,66432	15568,78	1
14	2	9854	2713,66432	15568,78	2
14	1	9855	2468,49764	24322,775	1
14	2	9855	2468,49764	24322,775	2
14	1	9855	2468,49764	24322,775	1
14	1	9857	3116,71658	8649,466667	1
14	1	9857	3116,71658	8649,466667	2
14	2	9861	1518,46471	8995,3	3
11	2	9864	1019,62239	34045,8	3
11	1	9864	1019,62239	34045,8	3
11	1	9865	926,22094	515,08	3
11	1	9865	926,22094	515,08	2
11	2	9865	926,22094	515,08	2
11	1	9865	926,22094	515,08	1
11	2	9866	873,81176	9838,353333	3
11	1	9866	873,81176	9838,353333	1
11	2	9867	1616,84079	15059,15556	0
11	2	9867	1616,84079	15059,15556	1
11	1	9867	1616,84079	15059,15556	2
11	2	9868	641,81654	11033,45667	3
11	2	9868	641,81654	11033,45667	1
11	1	9868	641,81654	11033,45667	1
11	2	9868	641,81654	11033,45667	0
11	2	9868	641,81654	11033,45667	0
11	1	9869	1004,78321	27412,92	1
11	1	9869	1004,78321	27412,92	1
11	2	9869	1004,78321	27412,92	1
11	2	9870	1546,96823	6530,22381	0
11	1	9870	1546,96823	6530,22381	0
11	2	9870	1546,96823	6530,22381	2
11	1	9870	1546,96823	6530,22381	2
12	2	9871	2265,21026	17513,93889	0
12	2	9871	2265,21026	17513,93889	3
12	1	9871	2265,21026	17513,93889	1
12	1	9872	889,01911	27891,25	3
12	1	9872	889,01911	27891,25	1
12	2	9872	889,01911	27891,25	1
12	1	9873	2220,20677	26642,76667	1
12	2	9873	2220,20677	26642,76667	1
12	2	9875	1963,86488	18192,05	3
12	2	9875	1963,86488	18192,05	1
12	1	9875	1963,86488	18192,05	1
12	2	9876	2473,32929	16949,66667	3
12	1	9876	2473,32929	16949,66667	1
12	1	9877	2144,8627	20119,39333	2
12	2	9877	2144,8627	20119,39333	1
12	2	9878	2081,25228	488,2	3
12	1	9878	2081,25228	488,2	3
12	2	9878	2081,25228	488,2	1
16	1	9880	1396,64127	11026,77778	0
16	1	9880	1396,64127	11026,77778	2
16	2	9880	1396,64127	11026,77778	1
16	1	9881	3609,83207	22139,38	1
16	1	9881	3609,83207	22139,38	1
16	2	9883	1223,91557	22978,85	2
16	2	9883	1223,91557	22978,85	1
16	1	9883	1223,91557	22978,85	1
16	2	9884	2364,69773	9322,5	3
16	2	9885	1142,30987	10055,38889	0
16	1	9885	1142,30987	10055,38889	3
16	2	9885	1142,30987	10055,38889	1
16	2	9886	2202,32907	10749,5	1
21	1	9887	2337,4573	15222,11429	0
21	1	9887	2337,4573	15222,11429	0
21	2	9887	2337,4573	15222,11429	1
21	1	9887	2337,4573	15222,11429	2
21	2	9888	3248,12461	12337,9	3
21	1	9889	2624,9233	2942,226087	0
21	1	9889	2624,9233	2942,226087	2
21	2	9889	2624,9233	2942,226087	2
21	2	9889	2624,9233	2942,226087	2
21	1	9890	3022,57232	16957,9	2
21	2	9890	3022,57232	16957,9	1
21	1	9890	3022,57232	16957,9	3
21	2	9891	1518,46471	12771,7	3
21	1	9892	2293,89028	7083,55	1
21	2	9892	2293,89028	7083,55	3
21	1	9892	2293,89028	7083,55	2
21	1	9893	1976,73754	15152,9	1
21	2	9893	1976,73754	15152,9	1
21	1	9893	1976,73754	15152,9	3
21	1	9894	2097,85661	12932,2	3
25	2	9895	1009,20882	11305,3	3
25	2	9895	1009,20882	11305,3	2
25	1	9895	1009,20882	11305,3	1
25	1	9896	695,86829	16326	1
25	2	9896	695,86829	16326	3
25	1	9896	695,86829	16326	1
25	1	9897	1085,78362	12348,7	3
25	2	9898	703,72794	12442,556	3
25	2	9898	703,72794	12442,556	2
25	2	9898	703,72794	12442,556	1
25	1	9898	703,72794	12442,556	1
25	2	9899	1345,07009	10923,13333	3
25	1	9899	1345,07009	10923,13333	3
25	2	9900	458,31148	910,7	3
25	1	9901	1300,78902	17426,66087	1
25	2	9901	1300,78902	17426,66087	0
25	1	9901	1300,78902	17426,66087	3
25	2	9901	1300,78902	17426,66087	1
25	1	9902	1524,007	8472,75	1
25	1	9902	1524,007	8472,75	1
25	2	9902	1524,007	8472,75	3
14	1	9903	1596,00027	2635,129032	0
14	1	9903	1596,00027	2635,129032	0
14	1	9903	1596,00027	2635,129032	3
14	2	9903	1596,00027	2635,129032	2
14	2	9903	1596,00027	2635,129032	2
14	1	9903	1596,00027	2635,129032	2
14	2	9905	2908,79217	7969,666667	3
14	1	9905	2908,79217	7969,666667	3
14	2	9906	2433,69732	20034,88667	3
14	1	9906	2433,69732	20034,88667	3
14	2	9908	1584,05592	5449,95	3
14	2	9908	1584,05592	5449,95	3
14	1	9908	1584,05592	5449,95	1
14	2	9909	15486,49354	8349,755556	0
14	2	9909	15486,49354	8349,755556	2
14	1	9909	15486,49354	8349,755556	1
14	1	9910	1757,77157	3424,15	3
14	2	9910	1757,77157	3424,15	2
14	2	9910	1757,77157	3424,15	2
15	2	9911	2225,88877	14253,9	3
15	2	9912	1780,93558	16788,46667	3
15	1	9912	1780,93558	16788,46667	3
15	2	9913	1552,09908	54277,73333	2
15	1	9913	1552,09908	54277,73333	3
15	2	9914	836,92598	36997,7	1
15	2	9915	1213,55534	10097,36	3
15	1	9915	1213,55534	10097,36	3
15	2	9916	1213,55534	11279,6	3
15	1	9916	1213,55534	11279,6	3
15	1	9917	949,20041	16653,55714	0
15	1	9917	949,20041	16653,55714	3
15	1	9917	949,20041	16653,55714	3
15	2	9917	949,20041	16653,55714	2
15	1	9917	949,20041	16653,55714	1
15	2	9919	1508,08743	13490,795	1
15	2	9919	1508,08743	13490,795	3
15	1	9919	1508,08743	13490,795	1
15	2	9920	1521,71914	18314,16	3
15	1	9920	1521,71914	18314,16	1
15	1	9920	1521,71914	18314,16	3
15	2	9920	1521,71914	18314,16	1
15	2	9921	1008,51576	11602,2381	1
15	1	9921	1008,51576	11602,2381	0
15	1	9921	1008,51576	11602,2381	0
15	2	9921	1008,51576	11602,2381	0
15	2	9922	1033,69344	16792,86667	3
15	2	9922	1033,69344	16792,86667	3
15	2	9924	1452,26085	24826,3	1
15	2	9924	1452,26085	24826,3	0
15	1	9924	1452,26085	24826,3	1
15	1	9927	1634,72088	8260,6	2
15	1	9927	1634,72088	8260,6	3
15	1	9928	2140,77266	11157,23333	1
15	2	9928	2140,77266	11157,23333	2
15	2	9928	2140,77266	11157,23333	0
15	2	9929	458,03687	38795,52	3
15	1	9931	4457,87829	10631,74	1
15	2	9931	4457,87829	10631,74	1
15	2	9932	3366,03796	10833,23044	1
15	2	9932	3366,03796	10833,23044	0
15	2	9932	3366,03796	10833,23044	2
15	1	9932	3366,03796	10833,23044	2
15	1	9934	1342,35691	10383,9	2
15	1	9934	1342,35691	10383,9	2
15	2	9934	1342,35691	10383,9	3
15	2	9935	1706,62764	22161,524	3
15	1	9935	1706,62764	22161,524	1
15	2	9935	1706,62764	22161,524	1
15	2	9935	1706,62764	22161,524	1
15	1	9936	6670,40723	0	2
15	2	9937	1040,58001	5010,8	3
15	1	9938	4335,2603	17837,69	3
15	1	9939	1406,86904	8128,1	0
15	2	9939	1406,86904	8128,1	0
15	2	9939	1406,86904	8128,1	1
15	1	9939	1406,86904	8128,1	1
15	2	9941	1207,97363	11033,75	2
15	2	9941	1207,97363	11033,75	1
15	1	9941	1207,97363	11033,75	1
15	1	9942	1437,62818	9947,8	3
15	2	9943	2145,39975	20991,72	3
15	1	9943	2145,39975	20991,72	3
15	1	9944	1179,18217	36784	1
15	1	9946	1333,74315	13811,95652	0
15	2	9946	1333,74315	13811,95652	3
15	2	9946	1333,74315	13811,95652	1
15	1	9946	1333,74315	13811,95652	1
15	2	9947	1900,46291	16133,35333	2
15	1	9947	1900,46291	16133,35333	1
15	1	9948	1384,41396	27781,45	3
15	2	9948	1384,41396	27781,45	1
15	1	9948	1384,41396	27781,45	1
15	1	9949	9579,96569	9308,366667	2
15	2	9949	9579,96569	9308,366667	2
15	1	9951	2360,01586	24555,46667	3
15	1	9951	2360,01586	24555,46667	3
15	1	9953	1904,76076	6280,4	1
15	2	9955	1636,69104	19758,1	1
15	2	9955	1636,69104	19758,1	3
15	1	9955	1636,69104	19758,1	3
15	1	9956	1780,93558	7592,866667	3
15	2	9956	1780,93558	7592,866667	3
15	2	9957	1429,50506	30917,33333	1
15	1	9957	1429,50506	30917,33333	1
15	2	9960	2225,88877	11883	3
15	1	9961	1437,62818	8752	3
15	1	9962	9166,24086	10904,58333	0
15	2	9962	9166,24086	10904,58333	2
15	1	9962	9166,24086	10904,58333	1
15	1	9963	1378,07274	9561,6	3
15	2	9965	9081,20974	8035,483333	0
15	1	9965	9081,20974	8035,483333	1
15	2	9965	9081,20974	8035,483333	2
32	1	10540	1404,13575	10550,35	2
32	1	10540	1404,13575	10550,35	3
32	2	10540	1404,13575	10550,35	1
32	2	10541	1383,99054	9950,1	3
32	2	10543	1825,38545	8797,11	3
32	1	10543	1825,38545	8797,11	2
32	1	10543	1825,38545	8797,11	2
32	2	10544	1383,99054	8931,3	3
32	1	10545	739,88609	13986,67391	0
32	2	10545	739,88609	13986,67391	1
32	2	10545	739,88609	13986,67391	0
32	1	10545	739,88609	13986,67391	1
32	2	10546	842,80363	12996,69	2
32	2	10546	842,80363	12996,69	1
32	1	10546	842,80363	12996,69	2
32	2	10548	1289,44976	12113,65	2
32	2	10548	1289,44976	12113,65	3
32	1	10548	1289,44976	12113,65	3
32	2	10549	584,32772	16998,77826	0
32	1	10549	584,32772	16998,77826	1
32	2	10549	584,32772	16998,77826	1
32	2	10549	584,32772	16998,77826	3
32	2	10551	1230,59459	8933,388889	0
32	2	10551	1230,59459	8933,388889	3
32	1	10551	1230,59459	8933,388889	2
32	2	10552	1303,16719	7743,3	0
32	2	10552	1303,16719	7743,3	2
32	2	10552	1303,16719	7743,3	3
32	2	10553	2437,23521	11713,2	3
32	1	10553	2437,23521	11713,2	3
32	2	10555	1426,58084	14446,26667	3
32	1	10555	1426,58084	14446,26667	3
32	1	10557	1643,27086	20130,13667	1
32	2	10557	1643,27086	20130,13667	1
32	1	10557	1643,27086	20130,13667	1
32	1	10557	1643,27086	20130,13667	1
32	2	10557	1643,27086	20130,13667	1
32	1	10560	1376,87876	12814,73333	3
32	2	10560	1376,87876	12814,73333	3
32	1	10561	1312,11932	8690	3
32	2	10561	1312,11932	8690	3
32	1	10561	1312,11932	8690	0
32	2	10561	1312,11932	8690	2
32	1	10561	1312,11932	8690	3
32	2	10566	1088,78299	5548,542308	0
32	1	10566	1088,78299	5548,542308	0
32	2	10566	1088,78299	5548,542308	0
32	2	10566	1088,78299	5548,542308	1
32	1	10566	1088,78299	5548,542308	1
32	1	10567	1622,04866	12361,6	3
32	1	10567	1622,04866	12361,6	3
32	2	10570	1376,87876	14034,53333	3
32	1	10570	1376,87876	14034,53333	3
32	1	10571	1632,41372	31225,72	1
32	1	10571	1632,41372	31225,72	1
32	2	10571	1632,41372	31225,72	3
32	2	10572	1260,62789	31981,33333	3
32	2	10572	1260,62789	31981,33333	1
32	1	10575	1537,8163	18180,5	1
32	2	10577	1381,74181	12531,4	3
32	2	10579	1448,92077	7199,866667	1
32	2	10579	1448,92077	7199,866667	3
32	1	10580	702,05978	14404,8	1
32	1	10581	1040,01625	15988,90476	1
32	1	10581	1040,01625	15988,90476	0
32	1	10581	1040,01625	15988,90476	0
32	2	10581	1040,01625	15988,90476	1
32	1	10585	1040,01625	19882,61905	0
32	1	10585	1040,01625	19882,61905	0
32	2	10585	1040,01625	19882,61905	1
32	1	10585	1040,01625	19882,61905	1
32	2	10587	736,7013	7865,565217	0
32	2	10587	736,7013	7865,565217	0
32	2	10587	736,7013	7865,565217	1
32	1	10587	736,7013	7865,565217	1
32	2	10588	1391,49649	19234,8	3
32	2	10588	1391,49649	19234,8	1
32	2	10588	1391,49649	19234,8	2
32	1	10589	855,76394	21633,2381	0
32	1	10589	855,76394	21633,2381	0
32	2	10589	855,76394	21633,2381	1
32	1	10589	855,76394	21633,2381	1
32	2	10591	792,94471	44783,32381	0
32	1	10591	792,94471	44783,32381	0
32	2	10591	792,94471	44783,32381	1
32	1	10591	792,94471	44783,32381	1
32	1	10595	2019,13833	18188	3
34	1	10600	8201,39575	5325,3	3
34	2	10601	6777,846	11904	3
34	1	10611	2211,16052	3264,56	2
34	1	10611	2211,16052	3264,56	0
34	1	10611	2211,16052	3264,56	2
34	1	10611	2211,16052	3264,56	2
34	2	10611	2211,16052	3264,56	1
30	2	10614	723,66849	11999,25	3
30	1	10614	723,66849	11999,25	3
30	2	10614	723,66849	11999,25	3
30	1	10615	747,97449	17297,88889	0
30	2	10615	747,97449	17297,88889	1
30	1	10615	747,97449	17297,88889	1
30	1	10616	1110,93501	4121,819231	0
30	2	10616	1110,93501	4121,819231	0
30	1	10616	1110,93501	4121,819231	1
30	1	10616	1110,93501	4121,819231	2
30	2	10616	1110,93501	4121,819231	2
30	1	10618	1849,12949	5218,64	1
30	2	10618	1849,12949	5218,64	3
30	1	10618	1849,12949	5218,64	2
30	2	10618	1849,12949	5218,64	1
30	2	10619	838,82203	6137,48	3
30	1	10619	838,82203	6137,48	3
30	2	10619	838,82203	6137,48	1
30	1	10619	838,82203	6137,48	2
30	1	10621	1361,89482	4674	2
30	1	10621	1361,89482	4674	0
30	1	10621	1361,89482	4674	2
30	2	10621	1361,89482	4674	2
30	2	10622	875,01132	15347,15	0
30	1	10622	875,01132	15347,15	1
30	2	10622	875,01132	15347,15	1
30	2	10623	651,44977	7680,384615	0
30	2	10623	651,44977	7680,384615	0
30	1	10623	651,44977	7680,384615	1
30	2	10623	651,44977	7680,384615	1
30	2	10623	651,44977	7680,384615	3
33	1	10626	1282,56534	5985,58	3
33	1	10626	1282,56534	5985,58	1
33	2	10626	1282,56534	5985,58	2
33	1	10626	1282,56534	5985,58	2
33	2	10629	1811,48714	8419,04	3
33	1	10629	1811,48714	8419,04	3
33	2	10631	1735,1323	8467,616667	0
33	2	10631	1735,1323	8467,616667	2
33	1	10631	1735,1323	8467,616667	1
33	1	10633	2234,80939	7518,6	3
33	1	10634	1636,49105	5726,866667	2
33	2	10634	1636,49105	5726,866667	3
33	1	10635	5097,66714	17411,2	1
33	1	10638	884,92468	7722,73913	0
33	1	10638	884,92468	7722,73913	3
33	2	10638	884,92468	7722,73913	3
33	1	10638	884,92468	7722,73913	1
33	1	10639	1763,49501	12138,36	3
33	2	10639	1763,49501	12138,36	3
33	1	10640	1253,1925	10478,12667	2
33	1	10640	1253,1925	10478,12667	3
33	2	10641	1290,56711	18150,95	3
33	2	10641	1290,56711	18150,95	1
33	1	10641	1290,56711	18150,95	1
33	2	10643	1817,88519	15752,6	3
33	2	10644	1817,88519	9356,83	3
33	1	10645	1030,66793	9674,692308	1
33	1	10645	1030,66793	9674,692308	0
33	2	10645	1030,66793	9674,692308	0
33	1	10645	1030,66793	9674,692308	3
33	2	10645	1030,66793	9674,692308	3
33	2	10648	1036,97199	10639,896	1
33	1	10648	1036,97199	10639,896	3
33	1	10648	1036,97199	10639,896	1
33	1	10648	1036,97199	10639,896	3
33	1	10649	2482,34807	5484,835	3
33	2	10649	2482,34807	5484,835	2
33	1	10649	2482,34807	5484,835	3
33	2	10650	1817,88519	17937	3
33	1	10656	1290,56711	22366,66	1
33	2	10656	1290,56711	22366,66	2
33	2	10656	1290,56711	22366,66	1
29	2	10657	934,18802	14331,57391	0
29	1	10657	934,18802	14331,57391	3
29	1	10657	934,18802	14331,57391	1
29	2	10657	934,18802	14331,57391	1
29	2	10658	2306,04931	16179,37778	0
29	1	10658	2306,04931	16179,37778	1
29	2	10658	2306,04931	16179,37778	1
29	2	10659	2449,07619	10430,61111	0
29	2	10659	2449,07619	10430,61111	1
29	1	10659	2449,07619	10430,61111	1
29	1	10661	1649,65756	17406,76	1
29	2	10661	1649,65756	17406,76	1
29	2	10661	1649,65756	17406,76	3
29	1	10661	1649,65756	17406,76	3
29	2	10662	2984,46404	17865,6	1
29	1	10662	2984,46404	17865,6	1
29	1	10663	1818,50991	7710,547619	0
29	1	10663	1818,50991	7710,547619	0
29	2	10663	1818,50991	7710,547619	1
29	1	10663	1818,50991	7710,547619	2
29	2	10668	6072,21076	13443,6	1
29	2	10671	2416,03068	13769,4	3
31	1	10672	3447,59334	11200	3
31	2	10672	3447,59334	11200	3
31	2	10673	1880,28272	14790,56667	0
31	1	10673	1880,28272	14790,56667	1
31	2	10673	1880,28272	14790,56667	1
31	1	10674	797,37209	10088,61905	0
31	1	10674	797,37209	10088,61905	0
31	2	10674	797,37209	10088,61905	1
31	1	10674	797,37209	10088,61905	1
31	1	10675	1359,92997	13386,38462	0
31	2	10675	1359,92997	13386,38462	1
31	2	10676	1234,52174	9442,721739	0
31	1	10676	1234,52174	9442,721739	0
31	2	10676	1234,52174	9442,721739	1
31	1	10676	1234,52174	9442,721739	2
31	2	10679	1383,99054	12275,3	3
31	2	10681	1289,28479	10,3	3
31	2	10684	1955,21204	17248,22	1
31	1	10684	1955,21204	17248,22	1
34	1	10686	1665,53507	759,6	2
34	1	10686	1665,53507	759,6	2
34	1	10688	2970,13701	7440,2	3
34	1	10689	1851,97572	6079,8	3
34	1	10696	7811,48412	27637,36667	1
34	2	10696	7811,48412	27637,36667	2
34	2	10699	6460,5519	17583,13333	3
34	1	10699	6460,5519	17583,13333	3
34	1	10701	1390,57746	13027,16	2
34	1	10701	1390,57746	13027,16	1
34	2	10701	1390,57746	13027,16	2
34	1	10701	1390,57746	13027,16	1
30	1	10703	527,6431	23221,96	3
30	1	10703	527,6431	23221,96	1
30	2	10703	527,6431	23221,96	3
30	1	10703	527,6431	23221,96	1
30	1	10704	881,41639	7788,396	3
30	2	10704	881,41639	7788,396	3
30	1	10704	881,41639	7788,396	2
30	1	10704	881,41639	7788,396	3
30	1	10706	1029,51351	12068,06111	2
30	1	10706	1029,51351	12068,06111	0
30	2	10706	1029,51351	12068,06111	1
30	1	10707	875,01132	8735,55	2
30	2	10707	875,01132	8735,55	3
30	2	10707	875,01132	8735,55	0
30	2	10708	426,9638	13663,43044	0
30	1	10708	426,9638	13663,43044	3
30	1	10708	426,9638	13663,43044	1
30	2	10708	426,9638	13663,43044	1
30	2	10709	913,51636	11273,33333	3
30	1	10709	913,51636	11273,33333	3
30	2	10713	668,0716	15993,61905	0
30	2	10713	668,0716	15993,61905	1
30	1	10713	668,0716	15993,61905	1
30	1	10713	668,0716	15993,61905	0
30	1	10714	1339,63566	5082,3	3
31	1	10717	1397,93726	21425,49444	0
31	2	10717	1397,93726	21425,49444	1
31	1	10717	1397,93726	21425,49444	1
31	1	10719	1403,61781	15360,78	1
31	2	10719	1403,61781	15360,78	2
31	1	10723	4155,1974	1781,4	1
31	1	10724	1457,39483	24265,07692	0
31	2	10724	1457,39483	24265,07692	1
31	2	10725	1512,66147	21484,9	3
31	1	10725	1512,66147	21484,9	1
31	2	10725	1512,66147	21484,9	3
31	2	10726	3816,77107	7205	3
31	1	10726	3816,77107	7205	3
31	1	10727	1586,42229	16964,25	2
31	2	10727	1586,42229	16964,25	1
31	2	10727	1586,42229	16964,25	2
31	1	10728	655,08259	23971,8	1
32	1	10730	1294,86027	15726	0
32	1	10730	1294,86027	15726	0
32	1	10730	1294,86027	15726	0
32	2	10730	1294,86027	15726	3
32	1	10730	1294,86027	15726	1
32	1	10732	1439,89414	15307,16667	0
32	2	10732	1439,89414	15307,16667	1
32	1	10732	1439,89414	15307,16667	1
32	1	10733	1249,51583	20691,46667	1
32	1	10733	1249,51583	20691,46667	3
32	2	10734	3559,6812	14645,1	3
32	1	10734	3559,6812	14645,1	3
32	2	10734	3559,6812	14645,1	1
32	1	10734	3559,6812	14645,1	1
32	2	10735	1230,11018	12905,29524	0
32	1	10735	1230,11018	12905,29524	0
32	2	10735	1230,11018	12905,29524	1
32	1	10735	1230,11018	12905,29524	1
32	1	10737	732,45651	12180,21739	0
32	1	10737	732,45651	12180,21739	3
32	2	10737	732,45651	12180,21739	1
32	1	10737	732,45651	12180,21739	1
32	2	10738	1619,99151	23819,06667	1
32	1	10738	1619,99151	23819,06667	2
32	2	10744	3606,88224	19062,82667	2
32	1	10744	3606,88224	19062,82667	2
30	1	10746	2451,40292	15880,95333	3
30	2	10746	2451,40292	15880,95333	3
30	1	10748	638,99908	2246,434783	0
30	2	10748	638,99908	2246,434783	0
30	2	10748	638,99908	2246,434783	2
30	1	10748	638,99908	2246,434783	2
30	1	10750	3627,35216	11071,86667	1
30	2	10750	3627,35216	11071,86667	3
28	2	10762	1426,94742	14145,70833	0
28	1	10762	1426,94742	14145,70833	0
28	1	10762	1426,94742	14145,70833	1
28	2	10762	1426,94742	14145,70833	1
28	1	10762	1426,94742	14145,70833	0
28	1	10763	1822,05212	17127,53333	3
28	2	10763	1822,05212	17127,53333	3
28	1	10764	3112,87622	9566,8	3
28	2	10764	3112,87622	9566,8	3
28	1	10766	1981,87304	15683,05556	1
28	2	10766	1981,87304	15683,05556	1
28	1	10766	1981,87304	15683,05556	0
28	2	10767	2452,35887	17504,35333	1
28	1	10767	2452,35887	17504,35333	2
28	2	10768	1230,11018	11302,10952	1
28	1	10768	1230,11018	11302,10952	2
28	2	10768	1230,11018	11302,10952	0
28	1	10768	1230,11018	11302,10952	0
28	1	10769	1758,57182	7438,133333	3
28	2	10769	1758,57182	7438,133333	3
28	2	10771	1850,58504	14494	1
28	2	10771	1850,58504	14494	3
5	2	12134	1390,24881	19156,33333	2
5	1	12134	1390,24881	19156,33333	1
5	2	12135	698,87096	3133,497059	2
5	2	12135	698,87096	3133,497059	0
5	2	12135	698,87096	3133,497059	0
5	1	12135	698,87096	3133,497059	0
5	2	12135	698,87096	3133,497059	0
5	2	12135	698,87096	3133,497059	2
5	2	12135	698,87096	3133,497059	3
5	1	12136	1020,29343	8696,8	1
5	1	12138	620,79012	22870,06667	1
5	2	12138	620,79012	22870,06667	1
5	2	12140	418,91671	11668,41304	1
5	2	12140	418,91671	11668,41304	0
5	2	12140	418,91671	11668,41304	2
5	1	12140	418,91671	11668,41304	1
5	2	12141	1069,72103	14153,4	1
5	1	12142	465,79489	26177	1
5	2	12143	2109,07317	4602,4	1
5	1	12143	2109,07317	4602,4	3
5	2	12143	2109,07317	4602,4	3
5	2	12144	1839,6727	25782,7	1
5	2	12145	1285,27159	9579	0
5	2	12145	1285,27159	9579	0
5	2	12145	1285,27159	9579	1
5	1	12147	963,11823	17895,95238	0
5	2	12147	963,11823	17895,95238	0
5	2	12147	963,11823	17895,95238	1
5	1	12147	963,11823	17895,95238	1
5	1	12149	2150,70323	7241,230769	0
5	2	12149	2150,70323	7241,230769	1
5	2	12150	1153,81604	28626,9	3
5	2	12150	1153,81604	28626,9	1
5	1	12150	1153,81604	28626,9	1
5	2	12151	3472,73217	1590	1
5	1	12152	963,11823	22341,79048	0
